protocol,Source Port,Destination Port,Packet Length,TTL,Anomaly Score,label
1,4108,20733,993,178,0.8860190180435904,1
0,31353,20775,1124,82,0.20918225291347403,0
0,12134,23196,293,231,0.16287222816434788,0
1,1755,50334,295,216,0.5472927643469817,0
2,2153,37413,484,227,0.6307535029814308,1
0,29046,47735,1251,62,0.9575425574470728,0
0,2629,44099,1339,133,0.37734845663981254,0
0,12994,22258,1082,34,0.6182003428645584,0
2,44729,4395,307,130,0.8781810458043096,1
2,45154,36303,1167,114,0.44995378578085,0
1,30289,22229,895,74,0.12234575115732604,1
2,33354,55092,1326,60,0.3774472858299742,0
1,3957,12389,897,41,0.1365669267033004,1
1,16211,11320,199,171,0.016639464201950283,0
2,26815,6476,1140,77,0.7515530563490262,0
1,25924,31556,1234,61,0.23842370049535555,0
2,6098,18159,1117,125,0.002007045838974042,1
1,47829,14729,466,241,0.872432357535145,0
2,27450,44775,804,247,0.4437888384909059,0
2,40891,29546,580,63,0.2388598796332252,1
1,51666,31101,503,232,0.26278997235541923,0
0,1917,57436,868,78,0.24053789330505027,0
1,35182,16151,741,119,0.194556161189272,0
2,20797,33215,135,94,0.8412262245742964,0
0,5263,32877,554,185,0.17033163436986953,0
1,21887,61757,1141,162,0.5618546838793986,1
1,52439,3240,1371,54,0.07732024467218734,0
1,4456,38700,426,234,0.9495213761786002,1
0,36163,36822,1356,105,0.6033139044459218,0
2,61454,30616,713,81,0.9031525112022932,0
1,54488,13747,1191,195,0.3978777794754952,0
1,2539,20922,1385,155,0.8106720567624114,0
1,32694,22746,514,44,0.8536544794493112,0
1,49698,1246,967,157,0.7029492911786699,1
1,40118,51873,42,60,0.09294746645370633,1
2,15629,46608,1148,197,0.01608008640590597,0
2,57264,24854,577,236,0.1685596720562218,0
1,6610,27633,960,152,0.11809675696667843,0
0,36709,12857,1265,121,0.7251376641998437,1
2,55907,56894,874,243,0.5570068206893427,0
0,57862,5106,1058,164,0.5259508645456058,1
2,49693,35691,910,179,0.25286730032814053,0
1,32210,2514,97,109,0.15460753673704164,1
2,27952,58183,1365,140,0.2065479697688959,0
1,33752,2802,826,45,0.40027700741448013,0
2,18575,32346,1284,167,0.7401432067609529,1
1,58478,13896,1061,79,0.25451661653646995,1
1,22517,39750,787,172,0.6986130012587202,0
1,21735,8222,473,55,0.4915118204048434,0
1,55986,55655,1486,110,0.885440848510793,0
0,21063,6039,947,224,0.2329145608890334,0
1,37585,32032,296,245,0.4508566826176089,0
0,10971,55382,1467,193,0.09666476716567107,0
0,33359,58602,1070,82,0.33515314262232065,1
1,16883,15083,533,34,0.506880444032203,0
0,24146,14649,483,159,0.7327402143357924,0
2,2601,365,826,150,0.19807712005863176,0
1,43280,34569,843,249,0.21809212840646586,0
0,29374,14111,382,237,0.6315778405210494,0
1,52396,5959,1426,89,0.3824577834543116,0
1,42956,9097,770,156,0.48209486723234785,0
1,34822,7437,544,231,0.8361348687787407,1
0,32922,21178,1425,144,0.49908330106452514,1
2,16905,26755,1227,86,0.6524993806091711,0
2,11809,60195,1237,150,0.6567750416599722,0
0,7715,24545,75,151,0.8036119429560182,1
1,54168,60181,1273,111,0.6381394884910242,0
0,62981,63296,508,73,0.06480982565386251,1
0,18321,12639,1071,52,0.34217298268684015,1
0,7382,180,741,41,0.98931618350921,0
1,52357,3874,1227,88,0.19651028880791876,0
0,64796,62944,1468,184,0.5867290784146886,1
1,20605,53113,1418,87,0.8429406398772615,1
0,56216,17571,60,69,0.586558560747354,1
2,2486,63247,1023,117,0.37227025812667724,0
0,64336,61304,279,144,0.08022856271770573,1
0,65197,48224,460,220,0.36166490253609496,0
2,16535,17158,945,143,0.18206751157428958,0
1,11594,45566,875,206,0.96086281628198,0
1,49689,4461,103,85,0.7150318415582864,1
0,45438,48085,65,77,0.7493831543598622,1
2,16498,353,459,227,0.4359692660003781,1
1,8061,56096,1005,35,0.10996482813170616,0
0,29153,64948,1481,253,0.266716486167321,0
2,43291,21587,155,225,0.25971110406633013,1
1,55170,5345,1226,252,0.48677935080154366,0
1,14410,4508,1215,202,0.46097978669335715,1
2,59557,37599,928,93,0.4334082173718403,0
2,55484,43989,880,244,0.495977466692741,1
2,7245,32886,807,155,0.987023081981475,1
2,24498,16866,609,159,0.29835363065288334,0
0,41561,37056,975,244,0.6152691603435876,0
2,50863,64079,709,143,0.23950774404030484,0
1,48148,27214,558,116,0.46660626592618204,1
1,22069,55955,1163,35,0.2000492331463749,0
0,26807,57451,1324,96,0.5581922352997577,1
1,52070,4478,1351,93,0.2650117864836675,0
1,41181,62223,727,121,0.03678891671883078,1
2,5946,6534,1320,151,0.81527109147282,0
1,47431,49396,314,161,0.1282551121204175,0
0,23730,59977,72,168,0.3680387991169056,1
2,43795,23397,825,216,0.4771776091112029,0
2,53359,12756,1475,76,0.43248000042192736,0
0,33503,866,71,177,0.725665763690009,0
2,53973,11174,747,143,0.5967765959309443,0
2,6202,58906,91,207,0.29537118270748597,0
0,31046,38098,47,73,0.05170299984067017,0
2,16264,33372,488,72,0.7675951182531763,1
0,27244,38525,783,234,0.3525271266784217,0
0,37760,11255,905,120,0.8897247409999692,0
1,3740,4019,931,249,0.3950567736032504,0
1,17598,5193,566,217,0.7176586061377073,1
2,47303,2016,1444,73,0.9395647032346792,0
2,18743,42619,220,66,0.6511524506354798,1
0,9205,3381,839,197,0.4134889133975048,0
2,46787,28344,579,98,0.5673992687859428,0
0,45090,3771,398,72,0.5434451885418926,0
0,50554,5830,1220,130,0.5848200366533628,0
2,62850,34382,1095,81,0.1468199856413458,1
0,21237,45916,98,135,0.69850988240131,0
1,7404,15546,1428,117,0.14504327166918718,0
2,1639,18264,853,231,0.014616884317613987,0
1,64006,38141,1051,110,0.6247801006840635,0
2,52506,53261,1257,76,0.1169135721755914,1
0,64512,43307,44,230,0.7704116367112732,0
2,51930,25676,469,178,0.8659659535008205,0
1,1487,58419,787,137,0.9447367902839263,0
0,32997,25363,774,176,0.6644769629063916,0
2,10182,149,217,224,0.48201489289230415,1
2,21675,1755,1137,252,0.3522810807057991,1
2,4182,26746,456,153,0.4909250939863308,0
1,21032,7379,709,108,0.1903522283603135,0
1,47226,46360,1421,87,0.34842264778909304,0
2,5962,55834,606,143,0.7179305248344978,1
0,39209,20141,123,124,0.21742297113421316,0
0,23412,9372,646,72,0.264067135673665,0
1,9905,60654,1082,201,0.7493282557078487,0
0,60990,27000,477,37,0.1778359358272208,0
1,6627,61522,383,228,0.24588758647337772,0
2,36004,12780,154,129,0.017547562822650353,0
1,23528,31076,393,234,0.7200515995351068,0
1,55994,30698,1275,104,0.6179035655664339,0
2,17790,58269,58,199,0.6943854525115413,0
0,52432,54545,838,72,0.21432776195331316,0
1,29410,9796,66,40,0.6873763907278714,0
1,12719,64556,55,39,0.5963766176932567,1
2,18820,52205,114,203,0.3661229792220033,0
0,43567,38461,1004,217,0.4378258116344047,1
1,15583,4219,1404,135,0.5679205032734082,0
2,39938,64861,1189,226,0.4932921760875567,0
1,34163,37572,387,44,0.6418280659693711,1
2,55982,51530,84,50,0.18097957760599515,1
0,39357,11673,1271,129,0.5407099549161969,0
0,9826,54239,773,127,0.4502794828645408,1
0,9331,31043,835,80,0.46102049401399825,0
0,41229,35951,775,239,0.4693820505825953,0
1,34238,11010,200,131,0.8814719638223172,0
1,35183,47097,616,113,0.8186274411366156,0
0,12540,19545,1198,237,0.6295699611705368,0
0,51516,55729,806,189,0.7164869356023688,0
0,30110,29382,646,97,0.042802636068106636,0
1,49246,62234,1478,236,0.7439917193796687,0
0,31504,25288,1142,122,0.4861646884536487,1
0,53115,64611,635,90,0.3177475645481276,0
0,63511,2587,1415,84,0.13977696593814293,0
2,45683,2649,1405,83,0.0752087903519918,1
0,48790,40082,131,112,0.044885685496723116,0
2,39761,18102,472,190,0.16179617489024078,0
2,10289,45313,775,46,0.030143794797741652,0
0,49653,21693,1212,152,0.732642242442521,0
2,54989,7408,603,179,0.2486141190217397,1
0,53745,17255,158,36,0.36874042693200915,0
1,6478,15235,250,166,0.8227162138158829,0
1,36942,52727,1282,49,0.11465749652459067,0
1,27205,22212,1003,87,0.8355940302362127,0
1,16410,29481,272,106,0.6395403505502881,0
2,40206,47781,1479,127,0.34202951460460307,0
0,38449,57139,580,145,0.11780721306768427,1
0,57123,24847,1465,250,0.09149269734091248,1
0,44278,42504,1346,249,0.3355143460793206,0
1,25351,57894,91,132,0.14034197271804583,0
1,53838,46194,1306,204,0.2677102964752748,1
0,54658,48467,241,59,0.05295580045132453,0
1,22205,62008,1120,81,0.5950084216966989,1
0,48686,61359,81,33,0.1452761169538045,1
0,22476,15322,1200,243,0.756732313125627,1
0,39272,12647,825,99,0.2181749762779721,0
0,41825,54922,144,159,0.7979765793381859,0
0,34775,22118,760,108,0.18988198622586772,0
0,23015,62798,180,55,0.7213665637012986,1
0,42335,59057,560,143,0.3330746796251973,0
1,10940,52393,645,207,0.5831199948890083,1
0,11167,58707,125,204,0.03866181432173843,0
0,26879,4894,1174,150,0.49524443435425747,0
1,16605,9477,1400,252,0.14868789470206323,1
1,2931,17271,795,217,0.48632022724902646,0
1,30448,55007,21,67,0.1413591308861497,0
0,24332,21703,252,33,0.43708912013937085,0
2,43008,51411,388,158,0.11062082023228836,0
2,42529,4383,1294,136,0.21995151773429578,0
1,47549,63156,965,49,0.5950789355038547,0
2,37966,1786,1151,208,0.9766606372101422,0
1,63723,45799,1319,39,0.44918476839197197,1
0,27981,11736,199,217,0.6871736926095025,1
2,26488,30178,312,46,0.5394246710443752,0
0,49500,30713,603,176,0.49835793429443775,0
2,24673,62487,814,54,0.06470419683985118,0
0,43089,56880,194,225,0.14429740227527943,1
2,28149,64621,142,229,0.8830577292325673,0
0,35782,16680,246,124,0.4101643150418033,1
0,6620,43014,463,186,0.614332476584791,0
2,17398,35366,447,196,0.5282332327149584,1
0,54174,17065,1126,80,0.3788823795512348,0
0,4799,30564,784,95,0.3878165426109311,1
0,28412,54043,651,65,0.5554650059086728,0
2,59288,53451,84,49,0.14114180147574362,0
2,22053,33093,1324,95,0.38725904025443403,0
0,19469,47929,1434,137,0.4469755694027391,1
0,54663,57105,447,105,0.9851262236761242,0
2,49498,26868,637,133,0.3514547692857177,0
2,15669,45383,944,203,0.6445788958808689,0
0,32129,33755,831,48,0.13741549982646817,0
0,14692,19503,126,218,0.06548138183021912,0
0,63437,761,678,172,0.8715420140012303,1
1,16984,24143,1305,83,0.7307349024056865,0
2,62007,44654,1202,219,0.317499287594569,0
1,12381,41997,284,201,0.504578002897229,0
2,38227,17291,1245,250,0.13574418445183856,1
2,52820,5500,174,95,0.7071602939808602,1
2,16828,365,1056,225,0.07033059208743897,0
2,63220,56922,1340,65,0.7570330569412019,0
2,51221,19798,915,126,0.5468365102699866,0
2,15650,40796,1012,118,0.27885053008676475,0
2,29156,32536,264,230,0.8625743540614568,0
1,8975,46301,1343,133,0.9860718703388544,0
0,7473,47177,1405,223,0.254349101197638,0
0,20089,16106,1397,192,0.8062461495859325,0
1,36991,7940,405,171,0.7501663163764574,0
1,40560,13937,778,107,0.7471901211056694,1
1,10154,42030,1355,50,0.9572356114840272,0
1,24848,15864,433,168,0.48661709230199235,0
2,63311,12562,1321,105,0.6741680405566547,1
0,42425,65067,734,176,0.8238773636258041,0
2,52726,10448,778,81,0.4795364450430264,0
0,38017,30625,766,70,0.4814312028120059,1
0,32899,46941,612,200,0.31865475406735133,0
1,50772,44647,1399,169,0.7808257128271341,0
2,7078,12412,858,43,0.6861957796855566,0
1,35297,19466,35,110,0.45113989950104993,0
2,42845,38217,1012,254,0.4193366573987367,0
0,49541,19643,1088,46,0.07258964316911865,1
1,11856,31263,1364,59,0.006501146828415516,0
1,30694,30364,670,163,0.5288939665318434,1
0,50136,2108,1369,67,0.4174928523515995,1
0,23876,7929,167,150,0.7960367599017643,0
0,24644,48003,374,96,0.5426540563071215,0
1,29331,19318,1279,129,0.9367060433822255,1
2,48575,49079,722,78,0.19614079886099856,0
1,2575,51982,632,112,0.9901503403850398,0
2,48946,25018,124,70,0.29791919431210634,0
1,64104,13529,415,69,0.6424239735733059,0
1,28836,54159,1489,75,0.5018537136166513,0
0,14823,13314,625,210,0.3595764012492494,0
2,27336,1560,1263,128,0.1393091832654466,0
1,40644,50894,870,155,0.13483415145221167,0
1,2473,15168,461,244,0.7115058273781953,0
0,56129,15344,892,57,0.37764138297631134,1
0,58632,38599,686,195,0.9612979741329427,0
2,25450,7524,1071,228,0.32564848650633804,0
1,36451,49778,813,128,0.9835237217479629,0
2,41301,28440,494,32,0.20542325659526273,0
1,32575,50843,647,84,0.10281438623105355,0
2,25301,15525,1348,37,0.31256973352295714,1
0,57621,13286,1448,68,0.885584789428589,0
1,36513,10974,521,33,0.5218519444952847,1
2,59830,57435,367,154,0.13565010593720805,1
0,46236,22695,1283,100,0.20249904960409504,0
0,10661,35775,1037,249,0.31126066214956327,0
2,44282,4303,589,200,0.5901667378127078,1
1,36717,64794,714,210,0.3323789398776207,0
1,10848,50241,1380,206,0.7470540820893272,0
0,65041,22392,45,44,0.6162935561852966,0
1,27974,4612,1452,235,0.8738237373533401,0
1,24512,9373,1120,100,0.5009618263593643,1
1,63358,24313,236,97,0.3311764141010678,0
0,40032,14081,1371,90,0.9962715678032041,1
2,50688,15083,856,99,0.35563332180735574,0
1,1239,47410,793,90,0.42860263978051205,1
0,41091,42862,1066,250,0.8091272253580883,0
0,12547,30678,689,148,0.08863623389309261,0
2,11388,20875,737,41,0.38649010605851464,1
1,4177,62538,329,172,0.08571009343828395,1
1,24858,8379,618,161,0.1393058666727579,0
2,35498,1598,286,249,0.0046408254980069286,0
2,44090,11601,1458,46,0.009544292582375213,0
0,35359,3748,665,77,0.380287889502852,1
0,11424,13880,1310,216,0.8091638049477762,0
2,60699,51823,1376,169,0.5870043605916931,1
1,11369,13018,1042,181,0.6349140441376434,0
0,34920,24816,469,120,0.5192492375848865,0
0,20918,18965,584,238,0.8197931441705587,1
1,29923,28813,1290,108,0.8803787251861742,0
0,41659,40201,1079,167,0.8497407281453753,0
1,29253,24715,1444,180,0.812132105803039,1
1,52541,18891,47,244,0.1827130735632838,1
1,6607,61510,239,181,0.5938762253652211,0
2,5921,61825,425,141,0.5821631960983702,1
2,55894,4726,290,128,0.527944003747641,0
2,7025,43206,811,76,0.48081278929676596,1
1,44905,20685,982,122,0.08917047718638349,1
1,5591,26326,1329,199,0.10216323390622195,0
2,10295,57912,1497,145,0.9022815704406234,0
0,65136,32543,853,181,0.6301864391211986,0
1,48140,46038,336,189,0.2623172144980064,0
0,12727,13093,1340,221,0.27930038921345623,0
0,14353,30383,357,104,0.6101948316486301,0
1,36533,39771,1350,204,0.4069349746356621,0
1,53196,25458,1471,66,0.4413241709850946,1
0,7280,6132,370,241,0.06064999053341902,0
0,1252,46030,530,73,0.13873918710974475,0
2,25770,25216,544,164,0.3933504265636626,0
2,17702,62895,511,58,0.6996864199347684,1
1,38076,61306,28,229,0.04802538759991315,0
2,58793,12613,580,221,0.3345577928310832,1
2,47056,37306,459,63,0.6950719519345159,0
2,47182,13092,811,167,0.7920507904502913,0
2,24209,35104,1151,134,0.19022070409531333,0
0,34710,37090,1288,116,0.7314871318934572,0
1,12469,29760,1298,177,0.9554116940790295,0
2,34290,46023,52,109,0.9068121500964483,0
0,64285,52138,1066,174,0.7893760773775089,0
0,3833,560,864,185,0.7123266860413382,1
0,38753,714,585,212,0.23513830801977031,0
2,42809,37362,68,75,0.6339032270481123,0
2,37571,15185,481,63,0.6432739938102959,1
1,43842,15262,609,59,0.4068213320926879,0
2,35910,20373,355,198,0.4930154617009376,0
2,7415,55356,1401,191,0.6940284881747067,1
0,1169,32141,1165,108,0.9521015357104221,1
1,14953,33025,1487,238,0.2953062084410316,0
2,25350,57921,378,49,0.24636315195743952,0
2,31015,47343,365,134,0.6018068922988716,0
0,48709,32545,212,101,0.13079911144135992,1
0,38357,38,1459,150,0.5825328304878139,1
2,61945,43033,1420,170,0.08885148507143081,0
1,17600,12698,775,191,0.4905838796045088,1
1,55363,41421,1189,179,0.6204143747135337,0
0,40429,48699,497,128,0.07010963927284186,0
0,29488,31708,847,199,0.2069531519486293,1
2,9267,26017,909,167,0.3353742848795249,0
0,32625,63845,672,66,0.36859869518615895,0
2,3434,61823,427,100,0.6761046432541584,1
1,2844,34601,305,157,0.5290213405595241,0
1,53140,48286,870,130,0.3821084703053269,0
2,36313,62009,130,109,0.45067625434165004,1
0,60237,23985,639,180,0.01297667065023922,1
1,52744,5168,812,142,0.77052527930763,1
0,39674,60744,69,183,0.041004688694782465,0
1,63918,433,1057,48,0.829317492922566,0
2,35659,64943,1177,177,0.5409965214147301,0
2,8489,4152,607,171,0.527819191224517,0
2,57778,47681,615,175,0.7045786277731994,1
1,33463,6412,1386,35,0.8595595326534653,1
0,28338,30789,689,248,0.9426461464796643,0
0,45253,50904,1329,193,0.5433698872439848,0
0,20607,26624,333,123,0.15065823198891826,1
1,28179,54150,625,205,0.8786309261730072,1
1,39895,22105,316,106,0.040672018370114915,0
1,63898,56769,588,236,0.8073371707198082,0
1,13221,60185,1207,190,0.6804216264256481,0
1,30535,257,851,184,0.9047276074229461,1
0,16448,33440,629,134,0.8974631502474468,0
1,49845,33258,35,233,0.05315408543707967,0
1,1264,39658,1387,55,0.6094464071756721,0
0,53616,44675,1121,96,0.12467145516820177,0
1,5655,51249,1389,148,0.07846861174405473,0
0,10623,18067,91,184,0.44827714583073053,1
0,45486,45372,289,187,0.09759753984874064,1
2,62406,32747,306,195,0.7279023831125928,1
2,25682,2461,85,113,0.9689407105075997,1
2,38869,37298,899,37,0.5695829577830928,0
2,33598,54274,87,97,0.2351688695616866,0
1,37560,61257,1236,98,0.8432063915253954,1
2,42934,34744,1098,103,0.853103374930026,0
0,9019,3217,999,126,0.7327859723643944,0
1,26210,14268,1422,79,0.6151321848133509,0
2,30269,9582,993,242,0.867792454751724,0
0,23837,4516,1211,101,0.16329168199755906,0
1,14300,22077,1452,109,0.9316001263440448,0
1,21013,44817,527,98,0.9472031492105683,0
2,13770,9777,856,207,0.8719923739971334,0
1,45267,54092,1145,96,0.2506620347114671,1
0,19581,21948,905,203,0.8581783863106291,0
1,29084,2964,813,253,0.49763821183769175,0
0,59890,53682,441,94,0.5949302374008253,0
1,7592,6787,794,77,0.8406006225041451,1
2,36393,13867,497,178,0.02958284454523752,0
0,20065,38969,945,223,0.36294259217564573,0
1,7104,32306,139,242,0.8156933772444657,1
1,14878,62404,1334,104,0.813954783801723,0
1,57501,17361,507,102,0.8486879268829328,0
0,3183,40114,1204,141,0.16921590013949128,0
0,28049,60709,97,209,0.7058866182279601,0
0,54006,32814,1081,94,0.14650334050541858,1
2,42105,1194,1437,72,0.7850980089510253,0
2,5392,60687,460,38,0.2451260044545075,0
0,35109,4513,481,168,0.737817727586946,0
1,54669,54096,631,35,0.4550016185279725,0
2,28118,22667,1337,120,0.9862634645527724,0
0,47064,16631,1443,208,0.5798938307492809,0
1,2254,52372,936,235,0.6325793642202862,0
2,18541,61670,1135,165,0.3681635138512874,0
1,25015,8984,628,113,0.7345201578474331,1
1,2325,637,25,52,0.494885641104835,0
1,29634,3776,700,174,0.018066635095864148,0
1,16951,2422,914,159,0.6085815978756451,0
2,35702,64592,290,226,0.8304595904293615,1
2,25490,65118,830,225,0.23680177006045067,0
2,15928,13026,578,215,0.2210637550851846,0
0,41899,9281,118,136,0.6088861831192705,0
2,27105,36952,545,135,0.817979276425494,0
1,25378,11352,213,99,0.24962033784357585,0
2,28785,49865,1200,191,0.9322626512430391,0
1,19324,54998,1158,225,0.927387356681549,0
0,65408,38092,415,141,0.20053667190793334,1
1,30515,55185,789,188,0.2637844120568157,0
1,57172,62846,1043,97,0.7005988109481615,0
1,61916,45657,899,193,0.951733109024426,0
0,36549,30172,1257,58,0.7098826887763147,0
2,27556,3645,764,91,0.444900049820538,0
2,7488,16143,702,149,0.1690013464265031,0
0,17586,7774,34,198,0.46100984883962115,0
1,42880,28467,1462,75,0.6067677919705544,0
2,56538,10779,387,241,0.3309519189566503,0
0,48916,12502,657,67,0.5102578212000898,1
2,48052,47178,872,50,0.13021412832870594,0
0,43535,2109,1256,122,0.4521881045125864,1
1,9707,29370,719,76,0.090775818929554,1
2,33658,36383,24,243,0.049088749948990595,0
0,1084,25819,250,180,0.8572399155993272,1
2,10293,10252,1244,182,0.2050815841460749,0
2,64167,23342,1445,253,0.5751553291279333,0
2,24089,11679,1192,248,0.14898275840999242,0
2,3919,14368,1031,254,0.26252757090929135,0
0,16347,54432,1269,186,0.36133941976948436,0
1,13376,29673,605,129,0.14367643635477023,0
0,45667,65531,188,231,0.04596229701111032,1
0,50761,4333,780,50,0.877159802018011,0
0,39615,12003,811,72,0.01183283587977213,0
1,31914,62645,1019,57,0.06132098283506782,1
2,33040,20285,171,59,0.8050721608281025,1
2,62328,59950,1035,95,0.28200833677305603,1
2,12986,15701,243,99,0.7228203011146973,1
1,34326,13770,523,254,0.14622574921791376,0
2,20870,62544,63,111,0.23728174859671936,0
1,5035,29319,716,82,0.5727765165969935,0
2,65204,24324,523,233,0.9886358384892835,1
2,20806,27611,1284,133,0.07344447015922317,0
0,3179,6964,949,207,0.40055459798183224,0
1,56142,65271,862,41,0.04308097000592481,0
0,57505,53721,370,232,0.1992264426559749,0
0,40749,7839,42,198,0.9074710268385046,0
0,10220,65227,617,131,0.09646010378976966,0
1,44483,45168,1086,153,0.8568559213756336,0
1,22733,12244,485,178,0.17780323811008125,0
2,65101,27940,59,95,0.8617848465377039,1
0,14351,61366,322,155,0.5380219631356752,1
2,58694,1846,194,50,0.8782066742268435,0
0,54879,46711,1018,107,0.15170364465152042,1
1,36498,16767,640,93,0.762036551307826,1
1,33793,36881,1236,172,0.6806985960805767,0
1,43017,12781,263,56,0.5429333873929625,1
0,60849,48459,855,120,0.810587344410973,1
1,25724,56222,299,123,0.6482760244270397,0
0,51280,52963,1079,73,0.8770469246077496,0
2,15844,42857,576,148,0.38106214678556605,0
0,11915,1510,917,70,0.589923178273815,1
2,35653,23958,1197,189,0.8706008425757117,0
0,6293,45173,1066,164,0.21481406410413462,0
2,57119,34347,738,112,0.48574135661685425,0
1,44904,17264,951,177,0.960741821728669,0
2,49491,51315,110,138,0.47360180149468445,0
1,9344,46875,409,142,0.2528294451955403,0
1,50613,26149,1402,52,0.35107623874323823,1
2,55022,31534,569,245,0.8850841193734466,1
0,11764,42609,950,81,0.9548830387675503,0
0,36921,56867,1271,152,0.9501076426861392,0
0,59589,12932,1245,165,0.6989423919685712,0
0,31954,1360,1393,81,0.5096018888246124,1
0,58257,53584,1081,239,0.18268893490734184,0
1,18309,24533,752,225,0.12322101207046454,0
0,15404,60314,519,146,0.059766607641346225,1
1,12384,20345,1086,32,0.017714909508969257,1
1,6422,52964,890,216,0.878116722105682,0
1,56854,4243,536,61,0.8090863158033444,0
2,6553,20602,87,217,0.5678213805004708,0
2,56780,49233,142,138,0.9987232545377139,1
1,30086,19117,355,211,0.9530520722016411,0
2,37710,56986,1196,196,0.6551089707147064,0
0,18475,35478,993,79,0.46457456704025346,0
0,50202,51575,798,118,0.1521707161131296,0
1,7961,52794,1205,160,0.5155938052543524,0
0,57440,30783,1257,50,0.15774367288552726,0
1,40910,45560,1419,77,0.398451304246189,0
1,50723,49820,1486,226,0.9426481084327509,0
0,11884,18881,442,161,0.3419789893356374,0
2,26166,3500,958,87,0.15278727364346711,0
0,26303,31588,823,176,0.5823966042362146,0
0,39130,44459,653,123,0.6023641741274721,0
1,46264,26021,1273,113,0.19380424246791583,0
1,36932,58690,1102,110,0.19658658758196024,1
1,41788,8081,115,181,0.989549791324827,0
1,49281,23208,1305,136,0.243281072862212,1
2,51766,33958,373,58,0.8381920347835841,0
2,15225,13909,1355,86,0.4703238255459795,0
2,41568,30653,1179,191,0.434989238912728,1
1,38735,30345,986,91,0.2949624161637524,0
1,46678,55757,942,140,0.7738257968923308,1
1,10021,25035,492,242,0.8806608784415548,0
2,41590,25789,449,187,0.2611274615590803,0
1,21199,12752,994,187,0.09509666934911398,0
0,51533,58256,556,151,0.13691955288560986,1
0,41884,47483,1189,233,0.7928035347662441,1
1,4249,33794,106,243,0.4358269113196258,0
0,45602,56938,128,184,0.13191465841072292,0
0,60494,59756,1466,116,0.34028820641962454,0
2,48706,32840,1388,237,0.514235482853053,1
1,64342,38315,1309,117,0.8520516838450082,0
1,36252,35454,1013,148,0.641743254225175,0
2,42529,9386,1376,185,0.17603280108000074,0
0,47712,56525,841,139,0.15870271235833644,1
0,64680,18233,1456,106,0.4123342156333225,0
1,52904,43345,956,150,0.07519284770175638,1
0,62102,34791,1024,230,0.755577195283873,1
2,24134,15832,668,176,0.4014538203037721,0
2,11778,55491,210,241,0.3430237727813903,0
1,57657,20126,952,38,0.5091083323914358,0
2,27679,62452,161,215,0.7089568037628478,0
2,56606,45709,1116,223,0.5693469444930521,0
1,44625,17683,859,179,0.8024027817219871,1
2,4138,36871,1210,197,0.6293625638701175,1
2,27526,17289,187,106,0.7879702674082638,1
2,50792,35795,585,89,0.6967822735646749,1
0,49152,59373,1302,47,0.1931228402637365,0
1,21052,39478,1482,210,0.05235445018579876,0
1,56589,53864,1154,58,0.9033968005033816,0
1,18611,24406,763,82,0.9456561653820842,0
0,43743,38738,692,106,0.7269322966314722,0
0,36357,2621,883,175,0.724205822695949,0
1,4198,35415,858,118,0.2701470804941095,1
0,53257,37634,550,219,0.5424417088818329,1
1,36422,56498,1333,154,0.9922396637046083,1
0,36953,35058,993,107,0.8561435980700195,0
2,5345,40139,581,71,0.30439435255199665,1
2,59037,13855,194,98,0.3010458656978904,0
1,31459,53025,321,161,0.48357729114805914,0
0,46996,9678,204,133,0.4045986661677845,0
0,56445,44112,1382,207,0.37115304628017465,0
2,8123,24075,529,211,0.6269719088061033,1
2,24784,17825,838,183,0.011492469633537561,0
0,12384,766,1353,124,0.7633396360332768,0
0,11337,45440,1389,141,0.740052996675785,0
0,47294,59783,1124,243,0.8303256805947012,1
0,21486,31616,1417,113,0.8414506733068134,0
0,6825,48927,175,109,0.5663996947604685,1
0,15154,36861,806,241,0.7800739356232906,0
1,15295,12976,814,33,0.4923951254805192,0
0,17099,9342,451,96,0.9515298364183005,0
2,37943,28142,780,51,0.19069852978743473,0
1,42703,12335,166,65,0.9156170920738993,0
0,20008,48846,500,72,0.2585303612677231,1
2,23583,15836,454,200,0.10272337368685203,1
1,61966,26549,88,234,0.4391044474069674,0
2,13885,35435,894,250,0.6149172424160594,0
0,34458,25040,205,54,0.23098987319995223,0
0,17691,32531,923,69,0.5557962411442978,1
0,6864,38737,701,203,0.8078933569345047,0
0,62271,61563,223,98,0.25708496580372275,1
1,4589,40410,573,93,0.580322245914203,1
1,44218,18566,32,171,0.3393125961930803,0
2,22001,9835,685,61,0.5297684675304802,0
0,51641,36657,1317,254,0.6669190195749695,1
2,58497,841,1341,118,0.3504225718160924,0
1,22142,13874,70,224,0.994482882452134,0
0,23665,31569,519,200,0.5637751984296409,0
0,8390,10847,388,179,0.8244615590929387,0
1,27660,5900,743,149,0.7251352229107911,0
1,16654,20503,376,37,0.8528053137029477,0
1,21080,566,1046,106,0.17380095453856792,0
1,8406,38774,1297,163,0.22255370972767097,1
1,56763,64254,866,124,0.4874111778902902,0
0,17173,41925,275,41,0.8523286764854423,0
1,49663,43243,1193,82,0.19760658139085874,0
0,60862,9188,298,124,0.9710658321072984,1
0,47065,7227,1102,69,0.1276023083151414,0
1,2016,42148,465,160,0.175077945180508,0
1,7882,38659,132,167,0.16723378336607542,0
0,3145,45882,855,133,0.5860059530346196,0
1,28184,4312,774,112,0.9175410815966359,0
1,46180,44215,1450,114,0.25511138716643833,0
1,52399,56889,386,222,0.5530368534585615,0
